session_id,visit_date,country,device_type,traffic_source,product_category_viewed,pages_viewed,time_on_site_minutes,added_to_cart,purchased,order_value_usd
1712,2023-03-12,India,Desktop,Paid Ads,Sports,8,8.31,0,1,46.44
1713,2023-10-11,Australia,Mobile,Organic Search,Fashion,11,8.27,0,1,52.87
1714,2024-03-13,Australia,Desktop,Organic Search,Beauty,9,3.86,1,0,0.0
1715,2023-03-11,Australia,Mobile,Social Media,Sports,2,4.8,1,0,0.0
1716,2024-10-23,Australia,Desktop,Social Media,Books,9,4.55,0,0,0.0
1717,2023-04-01,India,Tablet,Social Media,Sports,9,6.03,1,1,10.2
1718,2024-06-13,India,Tablet,Organic Search,Home,6,7.88,1,0,0.0
1719,2024-09-02,India,Mobile,Referral,Electronics,6,8.44,0,1,29.37
1720,2024-01-01,India,Tablet,Paid Ads,Sports,9,3.54,1,0,0.0
1721,2023-09-13,Germany,Mobile,Paid Ads,Sports,6,5.62,0,0,0.0
1722,2024-08-10,Australia,Mobile,Referral,Books,7,6.16,1,1,92.43
1723,2023-03-31,USA,Tablet,Direct,Sports,4,2.4,0,0,0.0
1724,2023-05-26,Germany,Tablet,Organic Search,Books,6,3.57,1,1,32.2
1725,2024-07-27,Canada,Desktop,Direct,Beauty,3,6.29,1,0,0.0
1726,2023-05-10,Australia,Tablet,Email,Electronics,10,3.61,1,0,0.0
1727,2023-05-14,USA,Mobile,Referral,Beauty,8,7.88,1,0,0.0
1728,2024-05-14,Canada,Desktop,Direct,Fashion,5,4.24,1,0,0.0
1729,2024-06-12,Canada,Tablet,Email,Home,5,2.86,1,1,23.24
1730,2023-04-07,UK,Tablet,Social Media,Home,2,6.84,1,0,0.0
1731,2023-04-29,Germany,Tablet,Email,Books,2,5.75,1,1,60.29
1732,2023-07-09,UK,Tablet,Paid Ads,Sports,10,5.63,0,1,25.3
1733,2023-10-07,Canada,Mobile,Email,Sports,4,5.12,1,0,0.0
1734,2024-11-17,Australia,Desktop,Social Media,Beauty,5,3.74,1,0,0.0
1735,2024-11-23,Germany,Desktop,Organic Search,Books,3,4.2,1,1,140.46
1736,2023-12-25,India,Desktop,Referral,Electronics,3,5.71,0,0,0.0
1737,2023-05-08,Canada,Mobile,Social Media,Electronics,6,4.27,0,0,0.0
1738,2024-06-13,UK,Mobile,Paid Ads,Home,11,6.18,0,1,91.86
1739,2024-08-02,India,Tablet,Social Media,Sports,5,6.23,1,0,0.0
1740,2024-01-20,Canada,Tablet,Referral,Sports,12,6.22,1,0,0.0
1741,2024-03-07,USA,Mobile,Organic Search,Beauty,14,8.06,0,0,0.0
1742,2024-03-24,UK,Mobile,Paid Ads,Home,4,6.11,0,0,0.0
1743,2024-12-06,UK,Tablet,Paid Ads,Fashion,4,7.3,1,0,0.0
1744,2023-07-30,UK,Desktop,Organic Search,Sports,6,6.73,1,1,24.29
1745,2023-09-20,Germany,Tablet,Paid Ads,Books,9,5.28,0,0,0.0
1746,2024-10-02,India,Tablet,Social Media,Beauty,10,2.21,0,1,102.08
1747,2024-11-09,USA,Desktop,Direct,Books,11,4.93,0,1,158.6
1748,2023-03-08,Canada,Mobile,Referral,Books,10,4.42,0,1,57.49
1749,2023-02-01,UK,Mobile,Direct,Sports,7,4.31,1,1,91.94
1750,2024-08-24,Germany,Mobile,Organic Search,Home,6,5.47,0,0,0.0
1751,2023-10-28,UK,Desktop,Email,Electronics,5,6.47,0,0,0.0
1752,2023-05-16,USA,Tablet,Direct,Sports,7,4.77,0,0,0.0
1753,2023-04-21,India,Tablet,Direct,Beauty,3,5.71,1,0,0.0
1754,2023-01-29,India,Desktop,Referral,Electronics,9,5.93,1,0,0.0
1755,2024-02-20,UK,Tablet,Referral,Fashion,4,6.88,1,0,0.0
1756,2024-12-06,UK,Tablet,Direct,Fashion,2,3.79,0,0,0.0
1757,2024-10-19,USA,Mobile,Direct,Books,5,12.49,0,1,194.46
1758,2023-03-21,Germany,Desktop,Referral,Sports,8,4.01,0,0,0.0
1759,2023-02-24,Canada,Mobile,Paid Ads,Beauty,6,8.44,1,0,0.0
1760,2024-08-16,UK,Desktop,Paid Ads,Fashion,5,6.54,0,0,0.0
1761,2023-08-08,UK,Mobile,Email,Sports,3,4.61,0,0,0.0
1762,2023-03-21,Australia,Mobile,Referral,Beauty,7,9.17,0,1,68.65
1763,2024-05-14,UK,Mobile,Email,Sports,5,5.23,0,0,0.0
1764,2024-09-11,Germany,Tablet,Paid Ads,Fashion,6,6.64,1,0,0.0
1765,2023-03-16,Germany,Tablet,Paid Ads,Beauty,5,8.4,0,0,0.0
1766,2023-03-31,Germany,Tablet,Referral,Fashion,5,5.33,0,0,0.0
1767,2023-07-28,Canada,Tablet,Direct,Sports,7,6.87,0,1,79.76
1768,2024-01-31,USA,Mobile,Organic Search,Home,7,3.92,0,0,0.0
1769,2024-02-03,Germany,Desktop,Direct,Sports,9,6.33,1,0,0.0
1770,2024-04-10,India,Mobile,Direct,Beauty,4,4.51,0,1,48.35
1771,2023-11-01,Germany,Desktop,Social Media,Fashion,7,4.67,1,0,0.0
1772,2023-04-17,UK,Desktop,Referral,Books,7,6.07,1,0,0.0
1773,2024-10-20,India,Desktop,Paid Ads,Home,8,3.46,0,0,0.0
1774,2023-07-15,Canada,Desktop,Referral,Fashion,5,6.32,0,0,0.0
1775,2024-12-23,Germany,Mobile,Paid Ads,Fashion,4,3.81,1,0,0.0
1776,2023-04-15,Australia,Desktop,Paid Ads,Books,7,6.04,0,0,0.0
1777,2023-07-23,India,Mobile,Direct,Electronics,6,11.43,0,1,104.93
1778,2023-08-24,USA,Tablet,Paid Ads,Home,7,4.93,1,0,0.0
1779,2024-02-21,India,Desktop,Direct,Electronics,5,9.39,0,1,114.22
1780,2024-09-10,UK,Desktop,Email,Electronics,7,8.47,0,0,0.0
1781,2024-11-30,UK,Mobile,Direct,Sports,11,5.98,1,0,0.0
1782,2024-04-06,USA,Mobile,Referral,Sports,8,3.6,1,1,76.37
1783,2023-12-13,UK,Tablet,Email,Sports,5,8.57,0,1,25.96
1784,2023-10-17,Australia,Mobile,Direct,Books,6,6.37,0,0,0.0
1785,2024-12-02,Australia,Mobile,Email,Sports,11,3.74,1,1,100.26
1786,2023-12-13,Australia,Tablet,Organic Search,Home,7,5.68,1,1,50.53
1787,2023-04-30,USA,Mobile,Social Media,Fashion,5,8.43,1,0,0.0
1788,2023-08-30,Australia,Tablet,Social Media,Electronics,7,4.15,1,0,0.0
1789,2024-02-29,Germany,Tablet,Organic Search,Electronics,10,6.49,0,0,0.0
1790,2023-02-27,Germany,Tablet,Social Media,Books,6,4.65,0,0,0.0
1791,2023-08-12,Australia,Desktop,Organic Search,Electronics,2,5.98,0,0,0.0
1792,2023-02-22,UK,Tablet,Email,Fashion,11,7.16,0,0,0.0
1793,2023-06-10,Germany,Tablet,Direct,Electronics,5,5.07,0,0,0.0
1794,2023-07-18,UK,Desktop,Referral,Sports,7,4.88,0,0,0.0
1795,2024-08-21,India,Mobile,Paid Ads,Sports,2,5.28,0,0,0.0
1796,2023-06-28,Germany,Tablet,Direct,Electronics,10,5.56,0,0,0.0
1797,2023-08-17,India,Mobile,Referral,Home,10,6.58,0,1,23.7
1798,2023-03-23,UK,Desktop,Email,Books,9,5.53,1,0,0.0
1799,2023-05-02,USA,Mobile,Social Media,Books,6,3.57,0,0,0.0
1800,2024-11-04,UK,Desktop,Direct,Home,4,7.34,1,1,23.7
1801,2024-11-14,USA,Tablet,Social Media,Electronics,3,9.21,1,1,72.66
1802,2024-05-14,Australia,Desktop,Email,Electronics,5,4.33,0,1,129.86
1803,2024-08-17,Canada,Desktop,Paid Ads,Fashion,7,5.81,1,0,0.0
1804,2023-09-26,UK,Desktop,Direct,Fashion,10,6.04,0,0,0.0
1805,2024-01-10,India,Tablet,Email,Sports,8,4.46,0,0,0.0
1806,2023-12-10,Australia,Tablet,Direct,Books,2,6.23,0,1,25.88
1807,2024-07-03,USA,Desktop,Paid Ads,Sports,6,4.86,0,0,0.0
1808,2023-04-20,USA,Desktop,Social Media,Sports,7,7.61,1,0,0.0
1809,2023-12-01,UK,Desktop,Referral,Fashion,3,3.68,0,0,0.0
1810,2023-12-10,USA,Tablet,Paid Ads,Sports,6,8.8,0,0,0.0
1811,2023-01-28,Canada,Tablet,Paid Ads,Fashion,6,5.6,0,1,78.37
1812,2023-02-02,UK,Tablet,Direct,Sports,6,7.79,0,1,75.39
1813,2024-01-30,USA,Desktop,Paid Ads,Books,7,6.93,0,0,0.0
1814,2024-02-25,Canada,Mobile,Social Media,Electronics,6,5.94,0,0,0.0
1815,2023-04-28,Canada,Tablet,Direct,Electronics,4,5.79,0,0,0.0
1816,2023-01-01,USA,Desktop,Paid Ads,Books,6,5.5,1,0,0.0
1817,2024-01-16,India,Desktop,Email,Beauty,7,3.52,0,0,0.0
1818,2023-12-08,UK,Desktop,Direct,Books,7,7.71,1,0,0.0
1819,2023-10-26,Australia,Desktop,Paid Ads,Fashion,9,3.77,0,1,151.38
1820,2024-07-06,India,Mobile,Paid Ads,Electronics,6,6.85,0,0,0.0
1821,2024-10-29,Canada,Tablet,Social Media,Sports,5,3.02,0,1,17.62
1822,2023-09-18,Canada,Tablet,Paid Ads,Sports,7,3.7,1,1,27.2
1823,2023-11-06,USA,Mobile,Direct,Electronics,4,3.59,0,0,0.0
1824,2024-12-18,UK,Mobile,Direct,Beauty,8,3.11,0,0,0.0
1825,2023-03-22,USA,Tablet,Referral,Beauty,6,7.56,0,0,0.0
1826,2024-07-20,Australia,Tablet,Social Media,Fashion,7,11.05,0,1,49.8
1827,2024-05-16,Germany,Desktop,Email,Fashion,4,4.85,0,0,0.0
1828,2024-07-28,USA,Mobile,Paid Ads,Electronics,10,9.59,0,1,129.01
1829,2024-01-07,Germany,Mobile,Social Media,Beauty,5,7.04,0,0,0.0
1830,2024-03-14,USA,Tablet,Direct,Fashion,7,4.25,0,0,0.0
1831,2023-04-01,USA,Mobile,Paid Ads,Beauty,3,2.85,1,1,131.7
1832,2024-06-02,Canada,Desktop,Direct,Home,6,7.83,1,0,0.0
1833,2024-09-06,Germany,Mobile,Email,Beauty,4,5.53,0,0,0.0
1834,2023-11-27,India,Tablet,Direct,Beauty,4,5.57,1,0,0.0
1835,2023-12-16,Australia,Desktop,Email,Sports,6,4.76,0,1,83.02
1836,2024-03-20,Australia,Tablet,Referral,Sports,5,7.59,1,0,0.0
1837,2023-01-12,Canada,Tablet,Direct,Electronics,7,7.25,1,0,0.0
1838,2024-12-08,Canada,Mobile,Email,Beauty,4,5.66,1,1,113.59
1839,2024-11-07,India,Mobile,Referral,Sports,7,7.73,0,0,0.0
1840,2024-01-05,Germany,Tablet,Organic Search,Sports,5,7.19,0,0,0.0
1841,2024-10-05,Germany,Tablet,Direct,Electronics,7,5.55,0,0,0.0
1842,2024-06-21,USA,Desktop,Email,Beauty,2,7.98,0,1,12.05
1843,2024-09-29,UK,Desktop,Email,Fashion,7,6.76,0,0,0.0
1844,2024-08-10,Germany,Desktop,Referral,Electronics,8,2.3,1,1,30.58
1845,2024-07-20,Australia,Tablet,Paid Ads,Beauty,2,4.76,1,1,68.34
1846,2023-11-07,Australia,Desktop,Organic Search,Books,7,5.11,0,0,0.0
1847,2024-03-15,Canada,Mobile,Paid Ads,Sports,5,5.84,1,1,34.02
1848,2023-08-21,Australia,Tablet,Paid Ads,Beauty,2,5.36,0,0,0.0
1849,2024-10-25,Germany,Desktop,Email,Electronics,6,6.15,0,0,0.0
1850,2023-11-06,USA,Desktop,Referral,Books,5,10.97,0,0,0.0
1851,2024-08-02,USA,Desktop,Organic Search,Home,13,4.54,1,0,0.0
1852,2023-08-20,UK,Tablet,Direct,Books,6,5.31,1,1,20.33
1853,2024-04-05,USA,Tablet,Direct,Electronics,6,5.95,0,0,0.0
1854,2024-10-17,India,Mobile,Direct,Beauty,6,5.06,1,0,0.0
1855,2023-05-27,Australia,Desktop,Organic Search,Sports,5,6.23,0,0,0.0
1856,2023-11-18,Australia,Desktop,Direct,Sports,10,4.63,1,1,61.28
1857,2023-06-18,Canada,Mobile,Email,Sports,7,7.91,0,0,0.0
1858,2024-01-29,Germany,Mobile,Paid Ads,Home,13,3.55,1,0,0.0
1859,2023-08-22,Canada,Tablet,Paid Ads,Fashion,4,7.28,0,0,0.0
1860,2024-01-30,USA,Mobile,Direct,Electronics,9,3.43,1,0,0.0
1861,2024-07-22,Germany,Desktop,Social Media,Books,5,5.31,0,1,25.9
1862,2024-11-01,Germany,Desktop,Direct,Fashion,9,6.51,1,1,53.17
1863,2024-07-12,India,Mobile,Paid Ads,Electronics,8,5.44,0,1,3.31
1864,2023-03-24,Canada,Desktop,Organic Search,Beauty,3,4.55,1,0,0.0
1865,2023-07-11,Germany,Desktop,Referral,Electronics,5,3.56,1,0,0.0
1866,2023-12-26,Canada,Desktop,Paid Ads,Fashion,6,7.25,1,0,0.0
1867,2024-01-19,Canada,Tablet,Email,Beauty,6,5.03,1,1,17.0
1868,2024-01-18,Germany,Desktop,Organic Search,Sports,9,7.16,1,1,153.76
1869,2023-05-19,Canada,Mobile,Paid Ads,Sports,4,6.06,0,0,0.0
1870,2024-02-11,UK,Tablet,Direct,Sports,8,6.55,1,0,0.0
1871,2024-09-28,USA,Mobile,Paid Ads,Fashion,6,5.63,1,1,20.46
1872,2024-05-21,India,Tablet,Social Media,Electronics,6,4.78,0,0,0.0
1873,2024-06-16,USA,Mobile,Direct,Sports,9,7.63,1,0,0.0
1874,2023-09-14,Canada,Desktop,Social Media,Electronics,8,5.4,1,1,18.99
1875,2024-03-22,India,Mobile,Email,Fashion,3,7.03,0,1,145.83
1876,2024-04-12,USA,Tablet,Social Media,Sports,5,1.95,0,1,10.24
1877,2023-09-19,Australia,Tablet,Direct,Sports,5,6.5,1,0,0.0
1878,2024-12-08,Canada,Tablet,Paid Ads,Beauty,8,5.6,1,0,0.0
1879,2023-10-01,Australia,Tablet,Social Media,Electronics,5,4.13,0,1,34.35
1880,2024-08-08,India,Desktop,Social Media,Home,7,5.46,0,0,0.0
1881,2024-04-20,Germany,Mobile,Email,Sports,7,6.23,0,0,0.0
1882,2024-06-11,India,Desktop,Email,Fashion,7,6.48,1,0,0.0
1883,2024-07-05,India,Tablet,Social Media,Home,11,5.65,0,1,116.87
1884,2024-07-23,Canada,Desktop,Referral,Fashion,6,7.34,0,0,0.0
1885,2024-07-27,Australia,Mobile,Referral,Electronics,10,7.23,0,0,0.0
1886,2024-09-15,India,Tablet,Direct,Books,8,9.21,0,1,123.78
1887,2023-09-17,Canada,Mobile,Email,Books,8,5.89,1,0,0.0
1888,2024-01-03,Australia,Tablet,Direct,Home,7,8.31,1,1,87.92
1889,2023-11-22,Germany,Tablet,Social Media,Home,4,4.3,0,0,0.0
1890,2023-09-29,Canada,Tablet,Referral,Home,5,1.0,0,1,223.74
1891,2024-10-03,USA,Tablet,Referral,Beauty,7,5.56,1,1,78.27
1892,2023-02-05,Canada,Tablet,Direct,Beauty,5,9.66,0,0,0.0
1893,2023-06-27,Germany,Mobile,Referral,Fashion,6,4.3,1,1,126.27
1894,2023-01-07,Australia,Desktop,Paid Ads,Electronics,5,8.28,1,0,0.0
1895,2023-08-21,India,Mobile,Email,Books,6,2.47,1,0,0.0
1896,2024-05-30,India,Tablet,Paid Ads,Sports,3,5.0,1,1,160.58
1897,2024-07-06,Germany,Desktop,Organic Search,Home,8,7.02,1,0,0.0
1898,2023-01-11,UK,Tablet,Direct,Fashion,7,5.72,1,1,70.26
1899,2023-12-29,India,Tablet,Paid Ads,Books,4,5.95,0,1,99.73
1900,2023-04-06,UK,Desktop,Organic Search,Home,5,5.64,0,0,0.0
1901,2023-02-28,UK,Tablet,Referral,Home,5,7.47,0,1,56.2
1902,2024-02-07,India,Mobile,Direct,Home,8,3.6,0,0,0.0
1903,2024-09-09,UK,Desktop,Direct,Sports,3,3.33,0,0,0.0
1904,2023-04-20,Canada,Mobile,Paid Ads,Fashion,7,2.69,0,1,62.29
1905,2023-01-26,UK,Desktop,Direct,Beauty,6,4.93,1,1,78.55
1906,2023-07-22,Germany,Mobile,Direct,Fashion,4,5.03,0,0,0.0
1907,2023-09-25,Germany,Mobile,Direct,Beauty,7,5.8,0,1,28.67
1908,2024-11-08,Canada,Desktop,Email,Beauty,6,9.0,1,0,0.0
1909,2024-04-05,Australia,Mobile,Referral,Home,8,6.5,0,0,0.0
1910,2023-05-31,Canada,Tablet,Direct,Home,1,5.17,1,1,124.58
1911,2024-06-17,Canada,Tablet,Organic Search,Fashion,10,3.15,0,0,0.0
1912,2024-08-11,Canada,Tablet,Social Media,Home,3,7.86,1,1,133.83
1913,2024-10-26,India,Mobile,Social Media,Electronics,6,8.03,0,0,0.0
1914,2024-07-19,UK,Desktop,Direct,Sports,3,4.26,0,1,35.85
1915,2023-05-10,USA,Tablet,Referral,Beauty,6,1.95,0,0,0.0
1916,2024-05-14,USA,Tablet,Organic Search,Home,4,6.45,0,1,27.73
1917,2023-05-26,Australia,Desktop,Direct,Electronics,6,7.07,0,1,158.91
1918,2023-07-29,UK,Desktop,Organic Search,Beauty,6,7.78,0,0,0.0
1919,2023-10-19,USA,Desktop,Email,Home,6,7.18,0,0,0.0
1920,2024-12-14,USA,Tablet,Social Media,Fashion,5,5.36,1,0,0.0
1921,2023-01-22,India,Desktop,Organic Search,Fashion,10,5.02,0,0,0.0
1922,2024-05-16,India,Desktop,Referral,Electronics,9,6.84,1,1,41.37
1923,2023-04-09,Germany,Tablet,Paid Ads,Fashion,9,7.07,0,0,0.0
1924,2023-03-20,UK,Desktop,Direct,Sports,7,5.83,0,1,34.61
1925,2024-03-04,UK,Desktop,Paid Ads,Electronics,7,8.7,1,0,0.0
1926,2023-05-07,Canada,Tablet,Paid Ads,Fashion,3,6.17,1,1,56.78
1927,2024-11-02,Australia,Mobile,Email,Beauty,1,5.18,1,1,35.79
1928,2024-03-30,Australia,Tablet,Organic Search,Electronics,5,1.95,0,1,90.75
1929,2023-12-06,UK,Mobile,Direct,Sports,7,8.37,1,1,211.43
1930,2024-08-14,India,Desktop,Email,Electronics,3,8.22,1,1,95.73
1931,2024-05-28,India,Tablet,Direct,Books,8,6.98,1,1,67.75
1932,2023-04-13,UK,Mobile,Referral,Home,8,6.16,1,1,275.31
1933,2024-07-07,Australia,Mobile,Social Media,Fashion,7,5.62,0,0,0.0
1934,2024-12-18,USA,Desktop,Social Media,Sports,7,5.11,1,0,0.0
1935,2024-04-29,UK,Desktop,Direct,Electronics,6,8.95,0,0,0.0
1936,2023-11-16,UK,Mobile,Paid Ads,Home,7,5.81,1,0,0.0
1937,2024-07-25,India,Mobile,Referral,Sports,6,6.42,0,1,212.62
1938,2024-01-25,Canada,Mobile,Paid Ads,Sports,6,6.07,0,1,17.64
1939,2024-03-31,UK,Tablet,Social Media,Home,2,5.9,0,0,0.0
1940,2023-11-08,USA,Tablet,Social Media,Sports,5,6.33,1,0,0.0
1941,2024-03-25,USA,Mobile,Organic Search,Home,7,6.85,0,1,62.29
1942,2023-10-09,Canada,Desktop,Referral,Beauty,3,7.5,0,0,0.0
1943,2023-04-16,India,Mobile,Organic Search,Beauty,5,3.54,1,1,236.77
1944,2024-09-17,Australia,Mobile,Organic Search,Beauty,2,5.17,0,0,0.0
1945,2024-07-20,India,Mobile,Email,Beauty,6,9.46,0,0,0.0
1946,2024-09-10,USA,Tablet,Referral,Sports,7,2.64,1,1,41.25
1947,2024-08-20,Australia,Tablet,Direct,Beauty,8,4.31,1,0,0.0
1948,2024-01-18,Canada,Desktop,Social Media,Home,6,5.36,1,0,0.0
1949,2023-06-28,USA,Tablet,Direct,Sports,3,8.23,0,0,0.0
1950,2024-01-28,India,Desktop,Referral,Fashion,4,5.12,0,0,0.0
1951,2024-03-02,India,Tablet,Email,Electronics,6,6.25,0,1,85.1
1952,2023-08-16,Germany,Desktop,Direct,Books,7,4.05,1,1,71.18
1953,2024-01-17,Australia,Desktop,Email,Fashion,12,5.62,1,1,111.61
1954,2024-08-07,USA,Mobile,Referral,Home,4,6.36,1,1,17.87
1955,2023-08-03,UK,Desktop,Paid Ads,Books,6,6.81,0,1,19.81
1956,2023-04-04,Australia,Desktop,Social Media,Beauty,10,3.17,0,0,0.0
1957,2023-12-12,Germany,Mobile,Organic Search,Beauty,6,2.79,0,1,78.18
1958,2024-04-01,India,Desktop,Email,Beauty,2,7.31,1,0,0.0
1959,2023-09-29,USA,Desktop,Social Media,Sports,3,6.0,0,0,0.0
1960,2024-08-14,Canada,Mobile,Referral,Electronics,6,5.96,1,1,113.84
1961,2024-10-12,Germany,Tablet,Organic Search,Home,6,8.38,1,0,0.0
1962,2023-04-11,Canada,Tablet,Organic Search,Home,2,9.52,0,1,158.17
1963,2023-08-06,Canada,Desktop,Email,Sports,6,6.99,0,0,0.0
1964,2024-12-20,Germany,Mobile,Referral,Fashion,7,6.74,0,0,0.0
1965,2023-07-07,Canada,Mobile,Email,Beauty,5,4.92,1,1,181.28
1966,2023-11-24,India,Desktop,Paid Ads,Books,9,9.0,1,0,0.0
1967,2023-08-21,Canada,Desktop,Email,Sports,7,3.59,0,0,0.0
1968,2024-06-11,UK,Tablet,Direct,Fashion,7,6.34,1,1,18.42
1969,2023-01-13,USA,Tablet,Direct,Electronics,5,6.51,0,0,0.0
1970,2024-08-24,Australia,Tablet,Referral,Beauty,6,9.02,1,0,0.0
1971,2024-07-06,India,Tablet,Referral,Beauty,8,6.53,0,1,80.37
1972,2024-10-04,UK,Tablet,Organic Search,Beauty,4,5.29,0,0,0.0
1973,2023-08-30,USA,Desktop,Email,Electronics,6,3.19,0,1,133.03
1974,2023-07-21,Canada,Mobile,Direct,Sports,8,5.41,1,1,107.67
1975,2023-05-09,Germany,Desktop,Email,Books,5,5.22,0,0,0.0
1976,2023-03-02,Australia,Mobile,Organic Search,Fashion,8,3.13,0,0,0.0
1977,2023-06-25,USA,Tablet,Direct,Electronics,11,6.25,0,0,0.0
1978,2023-04-25,USA,Tablet,Paid Ads,Beauty,3,1.4,1,0,0.0
1979,2023-07-14,Canada,Desktop,Email,Sports,10,8.75,0,0,0.0
1980,2023-12-26,Canada,Desktop,Paid Ads,Fashion,7,4.39,0,0,0.0
1981,2024-07-30,Australia,Desktop,Social Media,Sports,7,8.17,0,1,117.29
1982,2023-06-17,Australia,Desktop,Email,Books,6,4.95,1,1,112.04
1983,2023-10-21,UK,Mobile,Referral,Electronics,4,6.34,0,1,97.26
1984,2023-09-21,Canada,Tablet,Email,Fashion,4,8.53,1,1,182.43
1985,2023-03-26,UK,Mobile,Social Media,Sports,5,8.66,1,0,0.0
1986,2024-10-29,India,Mobile,Direct,Sports,9,5.7,1,1,87.28
1987,2024-09-14,UK,Mobile,Social Media,Electronics,6,5.53,0,0,0.0
1988,2023-07-28,USA,Desktop,Direct,Sports,4,5.09,1,1,75.03
1989,2024-03-22,Germany,Tablet,Social Media,Books,10,4.85,1,1,98.05
1990,2024-02-10,Germany,Desktop,Email,Beauty,12,5.92,1,0,0.0
1991,2024-02-11,Canada,Mobile,Direct,Fashion,3,8.5,1,0,0.0
1992,2024-02-03,Germany,Mobile,Paid Ads,Sports,3,5.97,0,0,0.0
1993,2023-02-27,Germany,Desktop,Email,Fashion,6,5.3,1,1,14.67
1994,2024-11-16,UK,Tablet,Paid Ads,Fashion,6,9.7,1,1,28.42
1995,2023-09-24,India,Mobile,Direct,Electronics,8,2.81,0,1,81.9
1996,2024-12-26,USA,Tablet,Email,Books,9,5.13,1,1,30.56
1997,2023-11-14,Germany,Mobile,Organic Search,Fashion,6,4.45,0,0,0.0
1998,2023-02-08,Australia,Desktop,Email,Books,7,2.83,1,0,0.0
1999,2024-09-17,Canada,Desktop,Referral,Fashion,6,5.03,1,1,52.55
2000,2023-12-07,Germany,Tablet,Email,Sports,4,7.23,0,1,61.48
2001,2023-10-24,Germany,Desktop,Social Media,Fashion,2,6.25,0,0,0.0
2002,2024-06-20,USA,Desktop,Referral,Electronics,6,6.99,0,0,0.0
2003,2023-12-15,Canada,Desktop,Direct,Fashion,5,5.94,0,1,53.51
2004,2023-05-10,Australia,Tablet,Social Media,Beauty,4,8.15,1,1,43.64
2005,2024-12-21,Canada,Tablet,Social Media,Electronics,7,3.65,1,0,0.0
2006,2023-06-27,India,Tablet,Email,Books,9,6.71,0,0,0.0
2007,2023-10-08,UK,Mobile,Referral,Beauty,12,6.03,0,1,71.31
2008,2023-05-14,Australia,Mobile,Paid Ads,Books,7,7.82,0,0,0.0
2009,2023-02-05,Australia,Tablet,Social Media,Beauty,1,4.96,1,0,0.0
2010,2024-12-01,Canada,Mobile,Referral,Sports,6,8.18,0,0,0.0
2011,2023-01-29,India,Mobile,Email,Books,7,7.53,0,0,0.0
2012,2024-09-29,Australia,Tablet,Direct,Electronics,9,6.74,0,1,54.68
2013,2023-04-04,Australia,Tablet,Referral,Sports,8,8.21,1,0,0.0
2014,2024-03-21,UK,Tablet,Organic Search,Home,8,5.84,0,0,0.0
2015,2023-02-06,Canada,Mobile,Email,Beauty,11,3.96,0,0,0.0
2016,2023-06-26,Canada,Desktop,Referral,Books,7,8.48,0,0,0.0
2017,2024-12-27,UK,Desktop,Social Media,Home,1,7.69,1,0,0.0
2018,2024-05-01,UK,Mobile,Organic Search,Books,7,6.78,0,1,161.87
2019,2024-11-02,Canada,Tablet,Social Media,Books,3,6.34,1,1,150.05
2020,2023-06-24,Canada,Desktop,Organic Search,Books,4,5.92,0,0,0.0
2021,2024-07-26,Germany,Tablet,Paid Ads,Sports,5,7.85,1,1,37.53
2022,2023-09-30,India,Tablet,Social Media,Books,10,8.39,1,1,60.27
2023,2023-08-19,Canada,Mobile,Social Media,Beauty,6,4.48,0,0,0.0
2024,2023-12-31,India,Mobile,Referral,Electronics,8,5.33,1,1,19.58
2025,2024-07-25,UK,Desktop,Paid Ads,Sports,9,5.26,1,0,0.0
2026,2024-06-10,UK,Desktop,Social Media,Electronics,3,6.79,0,1,46.0
2027,2023-08-16,Australia,Mobile,Referral,Fashion,5,10.52,0,0,0.0
2028,2023-08-30,Canada,Tablet,Paid Ads,Books,9,6.09,0,1,29.43
2029,2023-12-22,Germany,Desktop,Paid Ads,Home,9,7.65,1,0,0.0
2030,2023-02-26,Australia,Mobile,Email,Fashion,8,8.75,0,0,0.0
2031,2024-06-17,Canada,Mobile,Social Media,Electronics,6,3.4,1,1,41.32
2032,2023-12-09,USA,Tablet,Paid Ads,Beauty,6,6.23,0,0,0.0
2033,2023-01-21,Germany,Desktop,Paid Ads,Books,8,6.46,1,0,0.0
2034,2023-08-13,Germany,Tablet,Direct,Fashion,10,4.75,1,0,0.0
2035,2024-07-28,USA,Tablet,Direct,Home,4,7.41,0,0,0.0
2036,2024-12-17,India,Tablet,Social Media,Electronics,9,6.68,1,0,0.0
2037,2023-05-09,India,Mobile,Email,Beauty,6,8.52,0,1,58.56
2038,2023-03-08,Germany,Desktop,Email,Books,5,4.37,1,1,26.92
2039,2023-12-11,Canada,Mobile,Email,Books,9,5.56,1,0,0.0
2040,2023-10-11,Australia,Desktop,Email,Home,3,6.21,0,0,0.0
2041,2023-01-29,USA,Tablet,Email,Electronics,8,6.78,0,0,0.0
2042,2024-09-09,UK,Desktop,Email,Books,5,5.92,0,1,114.72
2043,2024-02-12,UK,Tablet,Direct,Electronics,5,2.95,0,0,0.0
2044,2024-03-14,India,Tablet,Direct,Home,4,2.95,0,0,0.0
2045,2024-06-21,Germany,Tablet,Direct,Home,4,7.51,0,0,0.0
2046,2023-06-06,UK,Desktop,Social Media,Electronics,5,11.17,0,1,14.53
2047,2024-10-29,UK,Tablet,Referral,Beauty,7,6.96,0,0,0.0
2048,2024-04-06,Germany,Tablet,Direct,Fashion,5,4.69,1,0,0.0
